date,pair,ON,PN,target_weight_on,target_weight_pn,weight_on_before_trade,weight_pn_before_trade,weight_on,weight_pn,on_quantity,pn_quantity,on_average_cost,pn_average_cost,on_value,pn_value,cash,strategy_value,strategy_return,signal,traded,trade_direction,gross_sale_value,gross_buy_value,transaction_cost,realized_pnl,tax_paid,accumulated_loss,on_unrealized_pnl,pn_unrealized_pnl,on_quantity_before_trade,pn_quantity_before_trade,on_average_cost_before_trade,pn_average_cost_before_trade,strategy_cumulative_return,spread,spread_mean,spread_std,z_score,policy_group,policy_explanation,raw_target_weight_on,raw_target_weight_pn,raw_signal,signal_decision_date,signal_execution_lag,benchmark_50_50_value,benchmark_50_50_return,benchmark_50_50_cumulative_return,benchmark_50_50_weight_on,benchmark_50_50_weight_pn,ibovespa_value,ibovespa_return,ibovespa_cumulative_return,company,strategy_minus_50_50,strategy_minus_ibovespa,benchmark_50_50_minus_ibovespa
2020-01-02,GGBR,8.651947021484375,10.87578296661377,0.5,0.5,0.5,0.5,0.5,0.5,0.05779046020027724,0.04597370152888198,8.651947021484375,10.87578296661377,0.5,0.5,0.0,1.0,0.0,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05779046020027724,0.04597370152888198,8.651947021484375,10.87578296661377,0.0,-0.22875418650913248,-0.25193539840638596,0.02448654073277683,0.9466919868441813,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.5,0.5,hold_previous_allocation,2019-12-30,1,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,GGBR,0.0,0.0,0.0
2020-01-03,GGBR,8.661763191223145,10.69766330718994,0.5,0.5,0.5044116742605309,0.4955883257394691,0.5044116742605309,0.4955883257394691,0.05779046020027724,0.04597370152888198,8.651947021484375,10.87578296661377,0.5005672809666075,0.49181117994122275,0.0,0.9923784609078303,-0.007621539092169671,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0005672809666075264,-0.008188820058777265,0.05779046020027724,0.04597370152888198,8.651947021484375,10.87578296661377,-0.007621539092169671,-0.211107031505128,-0.25161002277230893,0.02424550131265741,1.670536350017076,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,overweight_pn,2020-01-02,1,0.9923784609078303,-0.007621539092169671,-0.007621539092169671,0.5044116742605309,0.49558832573946904,0.9926964823357763,-0.007303517664223658,-0.007303517664223658,GGBR,0.0,-0.0003180214279460136,-0.0003180214279460136
2020-01-06,GGBR,8.539074897766113,10.671468734741213,0.0,1.0,0.5014582848517446,0.4985417151482554,0.0,1.0,0.0,0.09175623255515439,0.0,10.773838691011653,0.0,0.9791737669299738,-5.551115123125783e-17,0.9791737669299738,-0.01330610699246415,overweight_pn,True,sell_on_buy_pn,0.493477068026539,0.48856684844418546,0.004910219582353622,-0.006522931973460988,0.0,0.0,0.0,-0.009393081514211487,0.05779046020027724,0.04597370152888198,8.651947021484375,10.87578296661377,-0.02082623307002618,-0.22292103056243873,-0.25140710633214325,0.024369827010131597,1.1689075904339257,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-03,1,0.9840839865123273,-0.008358176564931874,-0.015916013487672687,0.5014582848517446,0.4985417151482554,0.9857050087288001,-0.007042911636521154,-0.01429499127119993,GGBR,-0.004910219582353492,-0.006531241798826248,-0.0016210222164727561
2020-01-07,GGBR,8.637225151062012,10.83911418914795,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09175623255515439,0.0,10.773838691011653,0.0,0.994556282231333,-5.551115123125783e-17,0.994556282231333,0.015709688944780753,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059894337871475595,0.0,0.09175623255515439,0.0,10.773838691011653,-0.0054437177686670335,-0.22707990764369113,-0.2512192091120622,0.024406314394680793,0.9890596784917299,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-06,1,0.9974634169026402,0.013595821671410935,-0.0025365830973598236,0.5004185696185822,0.4995814303814178,0.9838833461243285,-0.0018480809048752045,-0.016116653875671516,GGBR,-0.00290713467130721,0.010672936107004483,0.013580070778311693
2020-01-08,GGBR,8.68139362335205,10.881021499633787,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09175623255515439,0.0,10.773838691011653,0.0,0.9984015391580325,-5.551115123125783e-17,0.9984015391580325,0.003866303994453313,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009834690713847178,0.0,0.09175623255515439,0.0,10.773838691011653,-0.001598460841967464,-0.22583805338430318,-0.25108788128637227,0.024446940333510598,1.032842047209398,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-07,1,1.001942567426779,0.004490541154930527,0.0019425674267790072,0.5007290327645764,0.4992709672354236,0.980383392509256,-0.0035572851485486945,-0.01961660749074401,GGBR,-0.003541028268746471,0.018018146648776545,0.021559174917523016
2020-01-09,GGBR,8.617595672607422,10.823394775390623,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09175623255515439,0.0,10.773838691011653,0.0,0.9931139280469851,-5.551115123125783e-17,0.993113928046985,-0.005296076682240192,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045470796027996625,0.0,0.09175623255515439,0.0,10.773838691011653,-0.006886071953015049,-0.2279038527676831,-0.2509090870498236,0.02446626130785251,0.9402840095865782,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-08,1,0.9956063406729697,-0.006323942069935362,-0.004393659327030286,0.500212583422553,0.499787416577447,0.9778533055586011,-0.0025807117603035,-0.02214669444139894,GGBR,-0.0024924126259847634,0.01526062248838389,0.017753035114368654
2020-01-10,GGBR,8.71574592590332,10.970083236694336,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09175623255515439,0.0,10.773838691011653,0.0,1.0065735086155263,-5.551115123125783e-17,1.0065735086155263,0.013552906860354152,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01800666017134089,0.0,0.09175623255515439,0.0,10.773838691011653,0.006573508615526302,-0.23004059557609846,-0.2506774668256799,0.024406358887994573,0.845553052148743,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-09,1,1.0080223005174214,0.012470752080645964,0.008022300517421366,0.49967839777760875,0.5003216022223912,0.9741087768716319,-0.0038293358172267755,-0.025891223128368113,GGBR,-0.0014487919018950635,0.032464731743894415,0.03391352364578948
2020-01-13,GGBR,9.127975463867188,11.441575050354004,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09175623255515439,0.0,10.773838691011653,0.0,1.0498358211175343,-5.551115123125783e-17,1.0498358211175343,0.042979784518184294,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612689726733489,0.0,0.09175623255515439,0.0,10.773838691011653,0.04983582111753426,-0.2259097311528624,-0.25042499180732086,0.024288702480255973,1.009327718283291,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-10,1,1.0535214591390016,0.04513705559710868,0.05352145913900164,0.5007111133596038,0.49928888664039617,0.9894748382852758,0.015774482048085403,-0.010525161714724174,GGBR,-0.0036856380214673745,0.060360982832258436,0.06404662085372581
2020-01-14,GGBR,9.029827117919922,11.22154712677002,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09175623255515439,0.0,10.773838691011653,0.0,1.0296468877925344,-5.551115123125783e-17,1.0296468877925344,-0.01923056245452648,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410800393483491,0.0,0.09175623255515439,0.0,10.773838691011653,0.029646887792534438,-0.21730255873175475,-0.25017464098206216,0.02421455590923712,1.3575339714476329,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,hold_previous_allocation,2020-01-13,1,1.0377339229719436,-0.014985490831824655,0.037733922971943556,0.5028628756580062,0.4971371243419937,0.9920639605981126,0.002616663115277973,-0.007936039401887363,GGBR,-0.008087035179409119,0.0375829271944218,0.04566996237383092
2020-01-15,GGBR,9.054366111755373,11.05390167236328,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.09175623255515439,0.0,10.773838691011653,0.0,1.014264372491175,-5.551115123125783e-17,1.014264372491175,-0.01493960258000493,hold_previous_allocation,False,no_trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025697524046989724,0.0,0.09175623255515439,0.0,10.773838691011653,0.01426437249117507,-0.1995363735014566,-0.24986589092361322,0.024135251966224024,2.085311456146804,balanced_reversion_rotation,Acceptable statistical quality and medium spread opportunity. The strategy uses moderate ON/PN rotation.,0.0,1.0,overweight_pn,2020-01-14,1,1.0314447606349766,-0.006060476773232515,0.03144476063497659,0.507303933657108,0.4926960663428919,0.9817918075784539,-0.010354325353645222,-0.018208192421546143,GGBR,-0.017180388143801517,0.032472564912721213,0.04965295305652273
